n: 646, s: 306, Numero de iteraciones: 100, Tiempo estimado de falla: 0.4755967293140531, Desviacion estandar de los tiempos de falla: 0.028312623345876874
n: 535, s: 299, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5567853339748028, Desviacion estandar de los tiempos de falla: 0.02846314938419707
n: 414, s: 24, Numero de iteraciones: 100, Tiempo estimado de falla: 0.059004999798246076, Desviacion estandar de los tiempos de falla: 0.011871146937915281
n: 433, s: 81, Numero de iteraciones: 100, Tiempo estimado de falla: 0.18856500986265234, Desviacion estandar de los tiempos de falla: 0.022409911167762024
n: 715, s: 267, Numero de iteraciones: 100, Tiempo estimado de falla: 0.3755056536768739, Desviacion estandar de los tiempos de falla: 0.023937777996593242
n: 936, s: 208, Numero de iteraciones: 100, Tiempo estimado de falla: 0.2262951224334306, Desviacion estandar de los tiempos de falla: 0.014822216944241668
n: 530, s: 245, Numero de iteraciones: 100, Tiempo estimado de falla: 0.46560225438779673, Desviacion estandar de los tiempos de falla: 0.02986665766447472
n: 989, s: 576, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5847161165902727, Desviacion estandar de los tiempos de falla: 0.02446746883857543
n: 628, s: 66, Numero de iteraciones: 100, Tiempo estimado de falla: 0.10661744684764143, Desviacion estandar de los tiempos de falla: 0.01125545637075743
n: 558, s: 728, Numero de iteraciones: 100, Tiempo estimado de falla: 1.3101445841187616, Desviacion estandar de los tiempos de falla: 0.05159754236536471
n: 329, s: 819, Numero de iteraciones: 100, Tiempo estimado de falla: 2.515431775864041, Desviacion estandar de los tiempos de falla: 0.08122016028912639
n: 147, s: 940, Numero de iteraciones: 2499, Tiempo estimado de falla: 6.446506768847922, Desviacion estandar de los tiempos de falla: 0.9996045077197866
n: 98, s: 206, Numero de iteraciones: 100, Tiempo estimado de falla: 2.1386282431087937, Desviacion estandar de los tiempos de falla: 0.15101197939590547
n: 440, s: 407, Numero de iteraciones: 100, Tiempo estimado de falla: 0.9328551384174758, Desviacion estandar de los tiempos de falla: 0.04641212494431854
n: 533, s: 38, Numero de iteraciones: 100, Tiempo estimado de falla: 0.07258521356498882, Desviacion estandar de los tiempos de falla: 0.011504657626310984
n: 71, s: 460, Numero de iteraciones: 2499, Tiempo estimado de falla: 6.576349317871603, Desviacion estandar de los tiempos de falla: 0.9996680137443545
n: 664, s: 685, Numero de iteraciones: 100, Tiempo estimado de falla: 1.041034107212099, Desviacion estandar de los tiempos de falla: 0.04461068873485666
n: 563, s: 908, Numero de iteraciones: 100, Tiempo estimado de falla: 1.6253569731436557, Desviacion estandar de los tiempos de falla: 0.05224742122029804
n: 606, s: 428, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7048340238090591, Desviacion estandar de los tiempos de falla: 0.0359362144039691
n: 536, s: 618, Numero de iteraciones: 100, Tiempo estimado de falla: 1.1594967553287614, Desviacion estandar de los tiempos de falla: 0.04993808112446699
n: 161, s: 910, Numero de iteraciones: 2499, Tiempo estimado de falla: 5.699029538768087, Desviacion estandar de los tiempos de falla: 0.9996038513692005
n: 296, s: 474, Numero de iteraciones: 100, Tiempo estimado de falla: 1.614156631241094, Desviacion estandar de los tiempos de falla: 0.06511783323073966
n: 316, s: 333, Numero de iteraciones: 100, Tiempo estimado de falla: 1.0668996176708734, Desviacion estandar de los tiempos de falla: 0.05292163641851119
n: 124, s: 87, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7168257466115517, Desviacion estandar de los tiempos de falla: 0.0784176594269036
n: 164, s: 772, Numero de iteraciones: 100, Tiempo estimado de falla: 4.749807167374022, Desviacion estandar de los tiempos de falla: 0.16603209078656816
n: 275, s: 228, Numero de iteraciones: 100, Tiempo estimado de falla: 0.8353944859447101, Desviacion estandar de los tiempos de falla: 0.05032959876052729
n: 577, s: 532, Numero de iteraciones: 100, Tiempo estimado de falla: 0.9294133710996239, Desviacion estandar de los tiempos de falla: 0.033853923001203996
n: 564, s: 962, Numero de iteraciones: 100, Tiempo estimado de falla: 1.7127274841248217, Desviacion estandar de los tiempos de falla: 0.05162707445700578
n: 157, s: 101, Numero de iteraciones: 100, Tiempo estimado de falla: 0.6568445532635045, Desviacion estandar de los tiempos de falla: 0.06952488684809269
n: 779, s: 547, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7038575971884955, Desviacion estandar de los tiempos de falla: 0.029738687229843467
n: 96, s: 303, Numero de iteraciones: 100, Tiempo estimado de falla: 3.206817216223156, Desviacion estandar de los tiempos de falla: 0.18324578845625603
n: 931, s: 77, Numero de iteraciones: 100, Tiempo estimado de falla: 0.08270466466696087, Desviacion estandar de los tiempos de falla: 0.009467668294053024
n: 387, s: 681, Numero de iteraciones: 100, Tiempo estimado de falla: 1.765062270297198, Desviacion estandar de los tiempos de falla: 0.05898131062150134
n: 511, s: 719, Numero de iteraciones: 100, Tiempo estimado de falla: 1.4125400699091175, Desviacion estandar de los tiempos de falla: 0.06060216229963269
n: 187, s: 830, Numero de iteraciones: 100, Tiempo estimado de falla: 4.465274428860591, Desviacion estandar de los tiempos de falla: 0.1518624069896593
n: 636, s: 474, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7479284621791776, Desviacion estandar de los tiempos de falla: 0.035551199994161745
n: 797, s: 869, Numero de iteraciones: 100, Tiempo estimado de falla: 1.1035285599511369, Desviacion estandar de los tiempos de falla: 0.03302849785602656
n: 471, s: 7, Numero de iteraciones: 100, Tiempo estimado de falla: 0.018084878290507787, Desviacion estandar de los tiempos de falla: 0.005411445127977925
n: 159, s: 651, Numero de iteraciones: 100, Tiempo estimado de falla: 4.139976691954198, Desviacion estandar de los tiempos de falla: 0.16441881584381765
n: 772, s: 667, Numero de iteraciones: 100, Tiempo estimado de falla: 0.8631806032586159, Desviacion estandar de los tiempos de falla: 0.033715296970970886
n: 188, s: 192, Numero de iteraciones: 100, Tiempo estimado de falla: 1.0189654031460205, Desviacion estandar de los tiempos de falla: 0.06931288999843525
n: 889, s: 77, Numero de iteraciones: 100, Tiempo estimado de falla: 0.08804666185179168, Desviacion estandar de los tiempos de falla: 0.00946796677195048
n: 324, s: 828, Numero de iteraciones: 100, Tiempo estimado de falla: 2.589896683106107, Desviacion estandar de los tiempos de falla: 0.08790875773989977
n: 832, s: 737, Numero de iteraciones: 100, Tiempo estimado de falla: 0.8885520513166366, Desviacion estandar de los tiempos de falla: 0.03365720907447338
n: 905, s: 512, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5622186375303558, Desviacion estandar de los tiempos de falla: 0.025978788199460357
n: 362, s: 679, Numero de iteraciones: 100, Tiempo estimado de falla: 1.8847440559440714, Desviacion estandar de los tiempos de falla: 0.0594320923783214
n: 830, s: 29, Numero de iteraciones: 100, Tiempo estimado de falla: 0.037360874105629764, Desviacion estandar de los tiempos de falla: 0.006561140599722796
n: 180, s: 782, Numero de iteraciones: 100, Tiempo estimado de falla: 4.367401767392243, Desviacion estandar de los tiempos de falla: 0.16744446928628692
n: 542, s: 651, Numero de iteraciones: 100, Tiempo estimado de falla: 1.1994007571531644, Desviacion estandar de los tiempos de falla: 0.04609082702765339
n: 668, s: 718, Numero de iteraciones: 100, Tiempo estimado de falla: 1.072730954866795, Desviacion estandar de los tiempos de falla: 0.04431404754676842
n: 19, s: 75, Numero de iteraciones: 2500, Tiempo estimado de falla: 4.206075728701448, Desviacion estandar de los tiempos de falla: 0.9997174550184708
n: 161, s: 355, Numero de iteraciones: 100, Tiempo estimado de falla: 2.223546773278047, Desviacion estandar de los tiempos de falla: 0.12451682444219618
n: 568, s: 795, Numero de iteraciones: 100, Tiempo estimado de falla: 1.4005399919994546, Desviacion estandar de los tiempos de falla: 0.05444888751120351
n: 48, s: 462, Numero de iteraciones: 2499, Tiempo estimado de falla: 9.836578956265244, Desviacion estandar de los tiempos de falla: 0.9996653106056221
n: 496, s: 673, Numero de iteraciones: 100, Tiempo estimado de falla: 1.368867783792795, Desviacion estandar de los tiempos de falla: 0.054541326916009075
n: 528, s: 698, Numero de iteraciones: 100, Tiempo estimado de falla: 1.323839811984995, Desviacion estandar de los tiempos de falla: 0.04504773739324179
n: 757, s: 227, Numero de iteraciones: 100, Tiempo estimado de falla: 0.30095213897163875, Desviacion estandar de los tiempos de falla: 0.020726603887564272
n: 956, s: 138, Numero de iteraciones: 100, Tiempo estimado de falla: 0.14559182083289668, Desviacion estandar de los tiempos de falla: 0.01167885550313481
n: 32, s: 888, Numero de iteraciones: 2499, Tiempo estimado de falla: 28.66987766144697, Desviacion estandar de los tiempos de falla: 0.9996837463870332
n: 136, s: 605, Numero de iteraciones: 100, Tiempo estimado de falla: 4.494306264221973, Desviacion estandar de los tiempos de falla: 0.18389913860321816
n: 468, s: 962, Numero de iteraciones: 100, Tiempo estimado de falla: 2.058343400460073, Desviacion estandar de los tiempos de falla: 0.06217870247704223
n: 745, s: 313, Numero de iteraciones: 100, Tiempo estimado de falla: 0.4220318072059402, Desviacion estandar de los tiempos de falla: 0.022361603407431645
n: 855, s: 798, Numero de iteraciones: 100, Tiempo estimado de falla: 0.9357877223762867, Desviacion estandar de los tiempos de falla: 0.03409617600569709
n: 447, s: 70, Numero de iteraciones: 100, Tiempo estimado de falla: 0.16268447302157332, Desviacion estandar de los tiempos de falla: 0.018789908604792394
n: 772, s: 158, Numero de iteraciones: 100, Tiempo estimado de falla: 0.2082891313915281, Desviacion estandar de los tiempos de falla: 0.01839568105423075
n: 418, s: 322, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7716401347593935, Desviacion estandar de los tiempos de falla: 0.046238437230997076
n: 281, s: 594, Numero de iteraciones: 100, Tiempo estimado de falla: 2.1154163492200757, Desviacion estandar de los tiempos de falla: 0.07131463813433682
n: 561, s: 292, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5264271802819317, Desviacion estandar de los tiempos de falla: 0.025738468654272276
n: 249, s: 990, Numero de iteraciones: 100, Tiempo estimado de falla: 4.016004844917601, Desviacion estandar de los tiempos de falla: 0.12925720208215835
n: 294, s: 144, Numero de iteraciones: 100, Tiempo estimado de falla: 0.4890060499926551, Desviacion estandar de los tiempos de falla: 0.04003640005441844
n: 444, s: 327, Numero de iteraciones: 100, Tiempo estimado de falla: 0.738187528485059, Desviacion estandar de los tiempos de falla: 0.04165394111662498
n: 10, s: 239, Numero de iteraciones: 2500, Tiempo estimado de falla: 26.659658116761477, Desviacion estandar de los tiempos de falla: 0.9999464669378009
n: 123, s: 486, Numero de iteraciones: 100, Tiempo estimado de falla: 4.052412686577102, Desviacion estandar de los tiempos de falla: 0.18335931208141393
n: 471, s: 2, Numero de iteraciones: 100, Tiempo estimado de falla: 0.00657453361536323, Desviacion estandar de los tiempos de falla: 0.00375720779088165
n: 992, s: 945, Numero de iteraciones: 100, Tiempo estimado de falla: 0.9576927776405378, Desviacion estandar de los tiempos de falla: 0.0304094853907007
n: 314, s: 742, Numero de iteraciones: 100, Tiempo estimado de falla: 2.354040514431223, Desviacion estandar de los tiempos de falla: 0.09054708528030239
n: 862, s: 10, Numero de iteraciones: 100, Tiempo estimado de falla: 0.012793819945016997, Desviacion estandar de los tiempos de falla: 0.0032743314815717873
n: 46, s: 724, Numero de iteraciones: 2499, Tiempo estimado de falla: 16.117622246612996, Desviacion estandar de los tiempos de falla: 0.9997205517019577
n: 448, s: 936, Numero de iteraciones: 100, Tiempo estimado de falla: 2.0824337982292054, Desviacion estandar de los tiempos de falla: 0.06390016222357212
n: 527, s: 380, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7258786509395445, Desviacion estandar de los tiempos de falla: 0.03587875949156639
n: 644, s: 369, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5772718005916233, Desviacion estandar de los tiempos de falla: 0.03342709977745165
n: 458, s: 840, Numero de iteraciones: 100, Tiempo estimado de falla: 1.8426557157382188, Desviacion estandar de los tiempos de falla: 0.05895875051596173
n: 624, s: 604, Numero de iteraciones: 100, Tiempo estimado de falla: 0.9737953537798378, Desviacion estandar de los tiempos de falla: 0.03730198920822034
n: 382, s: 165, Numero de iteraciones: 100, Tiempo estimado de falla: 0.43927963606611264, Desviacion estandar de los tiempos de falla: 0.031877701902037425
n: 810, s: 121, Numero de iteraciones: 100, Tiempo estimado de falla: 0.15114987493037185, Desviacion estandar de los tiempos de falla: 0.015077150634795823
n: 770, s: 282, Numero de iteraciones: 100, Tiempo estimado de falla: 0.3695363064116023, Desviacion estandar de los tiempos de falla: 0.021956949788189815
n: 591, s: 34, Numero de iteraciones: 100, Tiempo estimado de falla: 0.05957101289513458, Desviacion estandar de los tiempos de falla: 0.010330056006915002
n: 243, s: 168, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7040184181932038, Desviacion estandar de los tiempos de falla: 0.054621922410945344
n: 863, s: 397, Numero de iteraciones: 100, Tiempo estimado de falla: 0.463490622476302, Desviacion estandar de los tiempos de falla: 0.02494143392744988
n: 652, s: 501, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7712538800404134, Desviacion estandar de los tiempos de falla: 0.03722121099813837
n: 195, s: 399, Numero de iteraciones: 100, Tiempo estimado de falla: 2.049237369400243, Desviacion estandar de los tiempos de falla: 0.10942924129549116
n: 260, s: 138, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5419701476668763, Desviacion estandar de los tiempos de falla: 0.04043310980583043
n: 413, s: 885, Numero de iteraciones: 100, Tiempo estimado de falla: 2.1603748102748117, Desviacion estandar de los tiempos de falla: 0.06803199487038854
n: 661, s: 697, Numero de iteraciones: 100, Tiempo estimado de falla: 1.0529043218070473, Desviacion estandar de los tiempos de falla: 0.04454754419924597
n: 611, s: 1, Numero de iteraciones: 100, Tiempo estimado de falla: 0.0030883922284387845, Desviacion estandar de los tiempos de falla: 0.0021591011252127127
n: 79, s: 579, Numero de iteraciones: 2499, Tiempo estimado de falla: 7.4389720644117645, Desviacion estandar de los tiempos de falla: 0.9996220686914052
n: 826, s: 413, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5021082120197421, Desviacion estandar de los tiempos de falla: 0.024006604008589925
n: 822, s: 144, Numero de iteraciones: 100, Tiempo estimado de falla: 0.17584535944126056, Desviacion estandar de los tiempos de falla: 0.016495354948743404
n: 95, s: 708, Numero de iteraciones: 2499, Tiempo estimado de falla: 7.550201442539209, Desviacion estandar de los tiempos de falla: 0.9996277135809329
n: 544, s: 126, Numero de iteraciones: 100, Tiempo estimado de falla: 0.2357920717565146, Desviacion estandar de los tiempos de falla: 0.02072212205937546
n: 636, s: 970, Numero de iteraciones: 100, Tiempo estimado de falla: 1.5418505613843214, Desviacion estandar de los tiempos de falla: 0.047142025788496106
n: 19, s: 892, Numero de iteraciones: 2501, Tiempo estimado de falla: 49.62268309515848, Desviacion estandar de los tiempos de falla: 0.9999003300930042
n: 230, s: 294, Numero de iteraciones: 100, Tiempo estimado de falla: 1.2971771787877313, Desviacion estandar de los tiempos de falla: 0.06937047320892578
n: 946, s: 497, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5284993742675039, Desviacion estandar de los tiempos de falla: 0.026949374186952466
n: 815, s: 504, Numero de iteraciones: 100, Tiempo estimado de falla: 0.6223466675108608, Desviacion estandar de los tiempos de falla: 0.025652207565881404
n: 863, s: 645, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7483183691874485, Desviacion estandar de los tiempos de falla: 0.026671372238891405
n: 251, s: 777, Numero de iteraciones: 100, Tiempo estimado de falla: 3.115681486811048, Desviacion estandar de los tiempos de falla: 0.1093356296191031
n: 294, s: 704, Numero de iteraciones: 100, Tiempo estimado de falla: 2.416493715007994, Desviacion estandar de los tiempos de falla: 0.09019677763056896
n: 322, s: 225, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7084088878454405, Desviacion estandar de los tiempos de falla: 0.04336111438263023
n: 662, s: 590, Numero de iteraciones: 100, Tiempo estimado de falla: 0.8969952048201413, Desviacion estandar de los tiempos de falla: 0.03432160047438779
n: 740, s: 276, Numero de iteraciones: 100, Tiempo estimado de falla: 0.37476847400811164, Desviacion estandar de los tiempos de falla: 0.023987648488016104
n: 788, s: 950, Numero de iteraciones: 100, Tiempo estimado de falla: 1.2047740362511858, Desviacion estandar de los tiempos de falla: 0.04103272842139755
n: 175, s: 71, Numero de iteraciones: 100, Tiempo estimado de falla: 0.41734093023980434, Desviacion estandar de los tiempos de falla: 0.04596133511868992
n: 893, s: 829, Numero de iteraciones: 100, Tiempo estimado de falla: 0.93224546264125, Desviacion estandar de los tiempos de falla: 0.03240355312375405
n: 870, s: 473, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5464734532373982, Desviacion estandar de los tiempos de falla: 0.02366865487449355
n: 715, s: 530, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7464761453367816, Desviacion estandar de los tiempos de falla: 0.032585989890838135
n: 53, s: 971, Numero de iteraciones: 2499, Tiempo estimado de falla: 18.690426067528804, Desviacion estandar de los tiempos de falla: 0.9996493585631848
n: 853, s: 376, Numero de iteraciones: 100, Tiempo estimado de falla: 0.44745020076597525, Desviacion estandar de los tiempos de falla: 0.021963249073651395
n: 86, s: 12, Numero de iteraciones: 100, Tiempo estimado de falla: 0.15241875648406877, Desviacion estandar de los tiempos de falla: 0.04472465186842104
n: 20, s: 883, Numero de iteraciones: 2500, Tiempo estimado de falla: 46.49585831138822, Desviacion estandar de los tiempos de falla: 0.9999563938331939
n: 853, s: 860, Numero de iteraciones: 100, Tiempo estimado de falla: 1.007918043163275, Desviacion estandar de los tiempos de falla: 0.038660690429326613
n: 727, s: 882, Numero de iteraciones: 100, Tiempo estimado de falla: 1.212704923046611, Desviacion estandar de los tiempos de falla: 0.034802117461827105
n: 394, s: 972, Numero de iteraciones: 100, Tiempo estimado de falla: 2.4807277237749745, Desviacion estandar de los tiempos de falla: 0.0836920802990952
n: 294, s: 542, Numero de iteraciones: 100, Tiempo estimado de falla: 1.8499325027243214, Desviacion estandar de los tiempos de falla: 0.07695276991331435
n: 64, s: 800, Numero de iteraciones: 2499, Tiempo estimado de falla: 12.700947746690742, Desviacion estandar de los tiempos de falla: 0.9996241951147254
n: 554, s: 828, Numero de iteraciones: 100, Tiempo estimado de falla: 1.5029309789416438, Desviacion estandar de los tiempos de falla: 0.05036971532223477
n: 99, s: 784, Numero de iteraciones: 2499, Tiempo estimado de falla: 8.016916315903297, Desviacion estandar de los tiempos de falla: 0.9996120896702225
n: 951, s: 537, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5689036937225559, Desviacion estandar de los tiempos de falla: 0.0261792328482129
n: 351, s: 246, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7035421354394203, Desviacion estandar de los tiempos de falla: 0.04711821770274662
n: 692, s: 765, Numero de iteraciones: 100, Tiempo estimado de falla: 1.105276706670868, Desviacion estandar de los tiempos de falla: 0.03695755014949003
n: 334, s: 955, Numero de iteraciones: 100, Tiempo estimado de falla: 2.8703604646583774, Desviacion estandar de los tiempos de falla: 0.09354992464097572
n: 102, s: 823, Numero de iteraciones: 2499, Tiempo estimado de falla: 8.167670278777095, Desviacion estandar de los tiempos de falla: 0.9996095594589952
n: 13, s: 7, Numero de iteraciones: 2499, Tiempo estimado de falla: 0.6595882978510467, Desviacion estandar de los tiempos de falla: 0.9996071753036324
n: 826, s: 589, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7150473861395082, Desviacion estandar de los tiempos de falla: 0.03161201730633036
n: 524, s: 44, Numero de iteraciones: 100, Tiempo estimado de falla: 0.08493411754134862, Desviacion estandar de los tiempos de falla: 0.014119456076490521
n: 175, s: 427, Numero de iteraciones: 100, Tiempo estimado de falla: 2.438320526067166, Desviacion estandar de los tiempos de falla: 0.12471324282294306
n: 482, s: 54, Numero de iteraciones: 100, Tiempo estimado de falla: 0.11381988962884226, Desviacion estandar de los tiempos de falla: 0.013498994432529634
n: 713, s: 18, Numero de iteraciones: 100, Tiempo estimado de falla: 0.02631608422495243, Desviacion estandar de los tiempos de falla: 0.005494910798610798
n: 200, s: 402, Numero de iteraciones: 100, Tiempo estimado de falla: 2.0177489521098377, Desviacion estandar de los tiempos de falla: 0.1115813050350276
n: 227, s: 578, Numero de iteraciones: 100, Tiempo estimado de falla: 2.5708305904999253, Desviacion estandar de los tiempos de falla: 0.09210075812740381
n: 509, s: 271, Numero de iteraciones: 100, Tiempo estimado de falla: 0.538920886424402, Desviacion estandar de los tiempos de falla: 0.0332658322473882
n: 836, s: 134, Numero de iteraciones: 100, Tiempo estimado de falla: 0.16316012344411818, Desviacion estandar de los tiempos de falla: 0.014683715794105684
n: 109, s: 524, Numero de iteraciones: 2499, Tiempo estimado de falla: 4.860946469900868, Desviacion estandar de los tiempos de falla: 0.9996038195457302
n: 181, s: 267, Numero de iteraciones: 100, Tiempo estimado de falla: 1.4917465857962902, Desviacion estandar de los tiempos de falla: 0.08196133682525045
n: 829, s: 501, Numero de iteraciones: 100, Tiempo estimado de falla: 0.6066556099629932, Desviacion estandar de los tiempos de falla: 0.028608883511551858
n: 699, s: 479, Numero de iteraciones: 100, Tiempo estimado de falla: 0.6890377923454678, Desviacion estandar de los tiempos de falla: 0.03303222080240047
n: 889, s: 745, Numero de iteraciones: 100, Tiempo estimado de falla: 0.8400880923439036, Desviacion estandar de los tiempos de falla: 0.030170062406069585
n: 258, s: 322, Numero de iteraciones: 100, Tiempo estimado de falla: 1.2632447551064068, Desviacion estandar de los tiempos de falla: 0.07432821131879647
n: 729, s: 794, Numero de iteraciones: 100, Tiempo estimado de falla: 1.0895368592888752, Desviacion estandar de los tiempos de falla: 0.03539867733665464
n: 241, s: 288, Numero de iteraciones: 100, Tiempo estimado de falla: 1.2015272925630998, Desviacion estandar de los tiempos de falla: 0.07195518249042145
n: 261, s: 679, Numero de iteraciones: 100, Tiempo estimado de falla: 2.6238208091612516, Desviacion estandar de los tiempos de falla: 0.1174274564543529
n: 308, s: 56, Numero de iteraciones: 100, Tiempo estimado de falla: 0.18824667122862263, Desviacion estandar de los tiempos de falla: 0.026520676631685062
n: 248, s: 707, Numero de iteraciones: 100, Tiempo estimado de falla: 2.893235605361196, Desviacion estandar de los tiempos de falla: 0.11308829085479197
n: 252, s: 737, Numero de iteraciones: 100, Tiempo estimado de falla: 2.947442529674518, Desviacion estandar de los tiempos de falla: 0.10965873071164359
n: 612, s: 490, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7974086308606764, Desviacion estandar de los tiempos de falla: 0.03446408240368578
n: 940, s: 502, Numero de iteraciones: 100, Tiempo estimado de falla: 0.5354664001505129, Desviacion estandar de los tiempos de falla: 0.022026191569218177
n: 460, s: 28, Numero de iteraciones: 100, Tiempo estimado de falla: 0.06414743198784892, Desviacion estandar de los tiempos de falla: 0.01243937067682348
n: 808, s: 129, Numero de iteraciones: 100, Tiempo estimado de falla: 0.15827024220522623, Desviacion estandar de los tiempos de falla: 0.014611968176930288
n: 645, s: 478, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7379880426355074, Desviacion estandar de los tiempos de falla: 0.03243987057238212
n: 967, s: 248, Numero de iteraciones: 100, Tiempo estimado de falla: 0.2603263669035751, Desviacion estandar de los tiempos de falla: 0.016346828322433036
n: 660, s: 240, Numero de iteraciones: 100, Tiempo estimado de falla: 0.3617772378402348, Desviacion estandar de los tiempos de falla: 0.022079860393736113
n: 893, s: 798, Numero de iteraciones: 100, Tiempo estimado de falla: 0.8960215294358782, Desviacion estandar de los tiempos de falla: 0.02595532064833336
n: 490, s: 78, Numero de iteraciones: 100, Tiempo estimado de falla: 0.16105741313431646, Desviacion estandar de los tiempos de falla: 0.019086861268854782
n: 164, s: 49, Numero de iteraciones: 100, Tiempo estimado de falla: 0.31423456538144057, Desviacion estandar de los tiempos de falla: 0.046853372442526554
n: 449, s: 16, Numero de iteraciones: 100, Tiempo estimado de falla: 0.036737945517383706, Desviacion estandar de los tiempos de falla: 0.007957665445942442
n: 72, s: 912, Numero de iteraciones: 2499, Tiempo estimado de falla: 12.870260521743326, Desviacion estandar de los tiempos de falla: 0.9996877655899364
n: 213, s: 745, Numero de iteraciones: 100, Tiempo estimado de falla: 3.5012037073711415, Desviacion estandar de los tiempos de falla: 0.12572756582734074
n: 461, s: 279, Numero de iteraciones: 100, Tiempo estimado de falla: 0.6064318300105805, Desviacion estandar de los tiempos de falla: 0.03398035161423143
n: 425, s: 357, Numero de iteraciones: 100, Tiempo estimado de falla: 0.8500979395628431, Desviacion estandar de los tiempos de falla: 0.042529822686196615
n: 135, s: 530, Numero de iteraciones: 100, Tiempo estimado de falla: 3.981789982545329, Desviacion estandar de los tiempos de falla: 0.1867874125173123
n: 74, s: 395, Numero de iteraciones: 2499, Tiempo estimado de falla: 5.420547220314113, Desviacion estandar de los tiempos de falla: 0.9996183337863417
n: 534, s: 755, Numero de iteraciones: 100, Tiempo estimado de falla: 1.419182997650866, Desviacion estandar de los tiempos de falla: 0.055868800957946
n: 592, s: 362, Numero de iteraciones: 100, Tiempo estimado de falla: 0.615893889101965, Desviacion estandar de los tiempos de falla: 0.031430633920858604
n: 493, s: 126, Numero de iteraciones: 100, Tiempo estimado de falla: 0.2564788938606704, Desviacion estandar de los tiempos de falla: 0.02575263991094206
n: 105, s: 715, Numero de iteraciones: 2499, Tiempo estimado de falla: 6.882276933869282, Desviacion estandar de los tiempos de falla: 0.9996113147131758
n: 899, s: 704, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7914158494141296, Desviacion estandar de los tiempos de falla: 0.028860323337350568
n: 570, s: 428, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7487593112180069, Desviacion estandar de los tiempos de falla: 0.032821048478206445
n: 233, s: 990, Numero de iteraciones: 100, Tiempo estimado de falla: 4.242583812380167, Desviacion estandar de los tiempos de falla: 0.1305706929589678
n: 602, s: 982, Numero de iteraciones: 100, Tiempo estimado de falla: 1.6341870407725827, Desviacion estandar de los tiempos de falla: 0.05562413266528461
n: 448, s: 875, Numero de iteraciones: 100, Tiempo estimado de falla: 1.951935817721134, Desviacion estandar de los tiempos de falla: 0.06201800983593781
n: 683, s: 28, Numero de iteraciones: 100, Tiempo estimado de falla: 0.04246724582530957, Desviacion estandar de los tiempos de falla: 0.008152294489489096
n: 21, s: 372, Numero de iteraciones: 2501, Tiempo estimado de falla: 18.65721579805544, Desviacion estandar de los tiempos de falla: 1.000034157087209
n: 929, s: 28, Numero de iteraciones: 100, Tiempo estimado de falla: 0.032558262143086436, Desviacion estandar de los tiempos de falla: 0.005956027677002228
n: 906, s: 803, Numero de iteraciones: 100, Tiempo estimado de falla: 0.8876440032541122, Desviacion estandar de los tiempos de falla: 0.026800775540508446
n: 940, s: 384, Numero de iteraciones: 100, Tiempo estimado de falla: 0.4103146453172799, Desviacion estandar de los tiempos de falla: 0.02317548351699708
n: 191, s: 198, Numero de iteraciones: 100, Tiempo estimado de falla: 1.0651122125077608, Desviacion estandar de los tiempos de falla: 0.07380907949543977
n: 295, s: 341, Numero de iteraciones: 100, Tiempo estimado de falla: 1.1714117684139875, Desviacion estandar de los tiempos de falla: 0.06564973970929688
n: 726, s: 849, Numero de iteraciones: 100, Tiempo estimado de falla: 1.1683169328381253, Desviacion estandar de los tiempos de falla: 0.03909460129840564
n: 701, s: 49, Numero de iteraciones: 100, Tiempo estimado de falla: 0.0710355479385754, Desviacion estandar de los tiempos de falla: 0.009793227238716918
n: 700, s: 99, Numero de iteraciones: 100, Tiempo estimado de falla: 0.1407253592895618, Desviacion estandar de los tiempos de falla: 0.014615347237797416
n: 283, s: 222, Numero de iteraciones: 100, Tiempo estimado de falla: 0.7943804622865939, Desviacion estandar de los tiempos de falla: 0.05501868013541117
n: 117, s: 880, Numero de iteraciones: 2499, Tiempo estimado de falla: 7.594695437212633, Desviacion estandar de los tiempos de falla: 0.9996242968468209
